zip,year,median_income,median_rent,rent_to_income,pct_renter,poverty_rate,pct_bachelors_plus,pct_white,pct_black,pct_asian,pct_hispanic,pct_male,pct_female,pct_under18,pct_elderly
20111,2018,88207.0,1593,0.21671749407643384,0.3059745347698335,0.106032958086522,0.19822890186328462,0.4154258736765651,0.08972818951308768,0.09517557337207029,0.3595552699946923,0.5114953767075453,0.4885046232924547,0.2654971086962595,0.08497918820012851
20120,2018,122165.0,1843,0.18103384766504318,0.2613083836746722,0.047016057199258526,0.40287062995710826,0.48604222078451104,0.05772410322766156,0.2791795461625093,0.12989720365178636,0.49636977931133636,0.5036302206886637,0.25066494141327006,0.0853041957204131
20121,2018,98051.0,1787,0.21870251195806265,0.3774976944359053,0.07966373098478784,0.3467455228095824,0.3904043592384623,0.08861348307140246,0.31056251453633255,0.16224208392863076,0.48692560720337574,0.5130743927966243,0.2453400671163239,0.07352892314848657
20132,2018,138687.0,1380,0.1194055679335482,0.13293581199579094,0.020234058842830582,0.34731696836224957,0.8180695063651501,0.042058333780952896,0.02707203093946393,0.083257238008272,0.5034645753880862,0.49653542461191386,0.2972551968630821,0.12171671053338347
20136,2018,138496.0,2276,0.1972042513863216,0.09794114225892753,0.02476932137949087,0.31294271258364614,0.5928186714542191,0.12351885098743268,0.09283499265545944,0.13853435612861106,0.5085359882487351,0.4914640117512649,0.33745715684674393,0.058299330830749146
20147,2018,130507.0,1846,0.16973802171531027,0.293207222699914,0.04185407296351824,0.42120348302880195,0.5725033880087854,0.07663909528482639,0.17815474243344703,0.1281056747200025,0.48346495942177986,0.5165350405782202,0.27333052946399367,0.0989765876910136
20148,2018,171343.0,2038,0.14273124668063475,0.19838709677419356,0.02061254658643736,0.46268966950737894,0.43886925795053006,0.07715651631677406,0.3544793182290584,0.06505923924340054,0.48183329869050096,0.518166701309499,0.3429848264394097,0.037663687383080444
20151,2018,124258.0,1758,0.16977578908400262,0.17210118438368183,0.07469743634234156,0.36628638355094784,0.3676744892204919,0.06602177590769097,0.31692187567778596,0.2206654231553377,0.4884396824708281,0.5115603175291719,0.2558886045200191,0.08879538454864877
20152,2018,157615.0,2205,0.1678774228341211,0.1273294863305269,0.035600035218501455,0.4416951829428797,0.45035243192653035,0.05907987482085929,0.3521686993653301,0.07712555935772572,0.49551051446287037,0.5044894855371297,0.3257289930098564,0.055862653914772895
20155,2018,131184.0,2205,0.20170142700329308,0.1509332376166547,0.023385459847336972,0.3653972142307802,0.5984561483464836,0.11464950009969521,0.12122938445324294,0.11473495314324779,0.4810436665052554,0.5189563334947447,0.28444469763864755,0.1387757427293702
20164,2018,96442.0,1825,0.22707948818979284,0.270372455956882,0.06276702228949489,0.2394004074900553,0.3730474434850102,0.0806975841661007,0.14662365382749587,0.36264189385854273,0.5143591733773164,0.4856408266226836,0.24495488502959153,0.0924614339769089
20165,2018,143085.0,1873,0.15708145507914875,0.19264510412051394,0.028239762320438604,0.4459137551917909,0.6405448326410945,0.07259345223552406,0.13083312973369166,0.10398851698021011,0.5067798680674322,0.4932201319325678,0.248900561935011,0.10261421939897386
20166,2018,105248.0,1826,0.2081939799331104,0.4254185692541857,0.06241676285181568,0.32961783439490444,0.31245576786978063,0.07749469214437367,0.3194444444444444,0.2504423213021939,0.5113234253361642,0.4886765746638358,0.25796178343949044,0.038747346072186835
20169,2018,145332.0,2328,0.19222194699033937,0.08883082952318747,0.018889202142655766,0.3681181584030908,0.6836365099806826,0.08435286542176433,0.07461365099806826,0.07437218287186091,0.5041452028332261,0.495854797166774,0.29282034771410176,0.1383612363168062
20170,2018,124859.0,1849,0.17770445062029971,0.3278553820870994,0.05746431726254126,0.35501901846182393,0.4182901938955376,0.07556359588087949,0.16706095185082104,0.3063595880879488,0.5072826792837926,0.49271732071620744,0.2539892383337972,0.09235550607663048
20171,2018,141559.0,1891,0.16030065202495072,0.3949688491830257,0.030709943983155217,0.48434706606809425,0.4551269317865798,0.09127567438719161,0.3387231337650471,0.07770847403758294,0.4987882881093322,0.5012117118906678,0.2712446863453975,0.0739938818481586
20175,2018,132594.0,1621,0.1467034707452826,0.21578447457041705,0.039780769114945644,0.39741422767843904,0.763425555259022,0.0670462295762536,0.04714883017525131,0.08640986863564926,0.49082228745959733,0.5091777125404027,0.275034842688966,0.08646917534027222
20176,2018,128167.0,1665,0.15589036179359742,0.2627187391354734,0.039517139277986564,0.354848444838448,0.6052775524831657,0.07656034856744064,0.10887073957409887,0.17451006281004205,0.49972650281985026,0.5002734971801498,0.2840032442424128,0.1051738121734538
20186,2018,84327.0,1242,0.17674054573268347,0.3064801699716714,0.051638732442152405,0.2792212107116752,0.8140740248521496,0.07641703767692205,0.02538374642833411,0.06425676124659446,0.4671406737989235,0.5328593262010765,0.22845371785500698,0.19609276363877998
20187,2018,126532.0,1808,0.17146650649638034,0.11271477663230241,0.029513397156290717,0.2921583018122283,0.8335121097499012,0.07390052503810761,0.012758990571896348,0.056229887653136114,0.49991531643425735,0.5000846835657426,0.2680517134308135,0.13125952690114606
20190,2018,106929.0,1842,0.20671660634626715,0.522984522984523,0.10453690152623876,0.5060404082482816,0.6484065819620912,0.09232451572589044,0.09300145802957717,0.12356800666527806,0.47865028119141845,0.5213497188085815,0.17329722974380338,0.15616538221203916
20191,2018,116842.0,1767,0.18147583916742266,0.30817718677143596,0.06193539784659489,0.4518607203432106,0.5853536865210017,0.13040007981642224,0.09398383717449865,0.14390235791014,0.47999600917888857,0.5200039908211115,0.21896305164787655,0.15727160863347633
20194,2018,128859.0,1916,0.17842758363792982,0.30025868440502584,0.02982908739116414,0.5878753723532727,0.7620964495612269,0.03002978826181467,0.11705981805007648,0.053940906529264955,0.47637066258755334,0.5236293374124467,0.20425086546976895,0.1178649062072297
20601,2018,101269.0,1803,0.21364879676900136,0.22906458797327395,0.0502491536384039,0.17719025794477483,0.3329798113707814,0.5136926631566986,0.03079428809514791,0.0698458391727586,0.4884663459717435,0.5115336540282565,0.26555812279837887,0.09704177872050301
20603,2018,113274.0,1823,0.19312463583876266,0.24899488304093567,0.03675251816906796,0.253972803413904,0.26521448361517147,0.5612241648355147,0.05041240724817681,0.06276870163370593,0.4610044266106175,0.5389955733893825,0.2680169421356008,0.0678959268813095
20613,2018,119258.0,1580,0.15898304516258868,0.09842774068490201,0.053156146179401995,0.22959220498015157,0.23182966438108987,0.6305304944063514,0.021869361241429085,0.06892818477084085,0.49606640202093105,0.5039335979790689,0.20173222663298448,0.1268856008661133
20657,2018,93053.0,1496,0.19292231309038935,0.16017942410649688,0.07270509625072917,0.19237462426831198,0.7950746189948847,0.1297263091283025,0.008121077888519748,0.027738227073775247,0.5024521436481569,0.49754785635184307,0.24637451879976796,0.10789432051890524
20678,2018,90885.0,923,0.12186829509820102,0.2352400643234551,0.07075668026304836,0.14849412143662424,0.681510710259301,0.1981800612014817,0.02158157513287164,0.06321468835561282,0.4928329843775165,0.5071670156224835,0.21863424061845707,0.15590272185537124
20705,2018,86260.0,1572,0.2186876883839555,0.37772803581421377,0.09817839423459965,0.2713378538370466,0.17658666092634448,0.39740967961826856,0.09693969074014279,0.28723137086068956,0.48024970401463785,0.5197502959853622,0.24396369246223945,0.12259175546227533
20706,2018,77087.0,1581,0.24611153631611035,0.36243180046765394,0.08863929031334955,0.19022572351817346,0.05953251409297828,0.6670283274760007,0.037903625256503995,0.211500813736821,0.4853881170837559,0.514611882916244,0.24737599358445173,0.12517395098709813
20707,2018,79754.0,1501,0.22584447175063319,0.40969526798249234,0.08283399049954981,0.30679444649219806,0.2747573411967072,0.44016463939058853,0.0931011180734734,0.15505590367366998,0.4791743457427202,0.5208256542572798,0.23018798378179137,0.12329524511610764
20708,2018,74413.0,1429,0.23044360528402297,0.637546468401487,0.08201632836491649,0.28269777400420837,0.15655801247738935,0.6062608438849718,0.05792018900660785,0.15474916017571708,0.49640075307320314,0.5035992469267968,0.2601055779098527,0.08346561334859168
20710,2018,43741.0,1310,0.35938821700464096,0.7534435261707989,0.15274365274365273,0.0863794159689606,0.04155605472738411,0.6581580559526241,0.02981417194200531,0.2643455176638758,0.44874412905860733,0.5512558709413927,0.3018174392485195,0.12170716765366552
20712,2018,54769.0,1208,0.2646752725081707,0.7680104031209363,0.07632860470040229,0.17502106149957877,0.15754001684919966,0.4043807919123842,0.018428812131423757,0.3882687447346251,0.4807287278854254,0.5192712721145746,0.22093513058129738,0.08371946082561078
20715,2018,114967.0,2224,0.23213617820765958,0.09781629896443043,0.03087857847976308,0.32606096832038256,0.5010086670651525,0.29793036461446504,0.057792887029288705,0.10217423789599522,0.47620292887029286,0.5237970711297071,0.19967872086072924,0.16086371787208606
20716,2018,99319.0,1791,0.21639364069312014,0.28551499651243895,0.03833851215499909,0.3278087216410814,0.22261468097631662,0.619798034687316,0.05791785536385455,0.057238599827921934,0.45405968391975726,0.5459403160802427,0.21740705520083323,0.12810759407689173
20721,2018,127875.0,2127,0.19960117302052785,0.10944652517686225,0.040657292901914284,0.3734192076750193,0.07597866559323739,0.8397906812921405,0.011438730669886954,0.03595988058099359,0.46935694877729695,0.530643051222703,0.20428700815135353,0.15074972325651606
20737,2018,63909.0,1232,0.2313289208092757,0.5075579442391669,0.12218080149114632,0.12984807453986322,0.11392114563730665,0.31500436039840274,0.02758525726350576,0.5032358746041217,0.49901317299306924,0.5009868270069308,0.29724147427364944,0.08165419745719925
20740,2018,67163.0,1504,0.26871938418474456,0.5448145423978145,0.22663055413220115,0.252323536799799,0.4309532780708365,0.19740643054508916,0.1534476262245667,0.1774679728711379,0.5334400904295403,0.4665599095704597,0.12481160512434061,0.0833019341873901
20743,2018,63550.0,1271,0.24000000000000002,0.33961075329039486,0.12583849659480772,0.12471325890808992,0.02492735892338278,0.8576999541214253,0.0031860121323342,0.09216495896416374,0.4573839017178977,0.5426160982821022,0.22312280165162868,0.14584289136973033
20744,2018,102062.0,1538,0.18083125943054223,0.21857250026792413,0.06574688835050212,0.25478853323049233,0.07417405836225736,0.707711237213744,0.060510899307659814,0.13139771913393203,0.49387545222485446,0.5061245477751455,0.18362624648779682,0.18549942151947552
20745,2018,59100.0,1284,0.26071065989847714,0.583963691376702,0.1402599247212556,0.12391121101432986,0.047098904186569264,0.7062728294464737,0.036737847710030906,0.19029221691486373,0.46575583028940715,0.5342441697105929,0.23275498735599887,0.10515594268052823
20746,2018,67027.0,1397,0.25010816536619573,0.6131478012666132,0.06622467771639043,0.1507653904041702,0.06453507580485297,0.8280165926361,0.022392716860614514,0.06938071289600235,0.4468998935428215,0.5531001064571786,0.21240042582871407,0.12327007084908777
20747,2018,63261.0,1313,0.24906340399298146,0.48404255319148937,0.10870607230253033,0.12186451709808241,0.022255044309818256,0.889625995093376,0.007660341460972313,0.06203374555650128,0.4514094026936364,0.5485905973063636,0.23404095528964103,0.11568116957893156
20748,2018,68033.0,1310,0.23106433642497023,0.459714990408331,0.09919995775354475,0.1439846360264134,0.03885717292362737,0.8567519928441767,0.0034463707874036464,0.07668832706321854,0.46531267264739157,0.5346873273526085,0.2066770145484202,0.15534976717266055
20770,2018,70561.0,1591,0.27057439662136307,0.5334159694246462,0.09163816967920534,0.30991920094197895,0.2446303138576475,0.48154614478866375,0.07462747167972715,0.1702870599699541,0.4800438507450566,0.5199561492549434,0.25847578058386456,0.08656461894514597
20772,2018,107838.0,1811,0.20152450898570076,0.1697256268275991,0.05153793574846206,0.267486873720744,0.11019400195781792,0.789245350182433,0.01161341995194447,0.05310581115956216,0.48126724214648037,0.5187327578535196,0.20913055085877014,0.13108480911275253
20774,2018,98366.0,1772,0.2161722546408312,0.20531211475961,0.058482794130266885,0.3073570879261728,0.03712723233358968,0.8840681876441938,0.020080321285140562,0.03093223959668461,0.4601384260446039,0.539861573955396,0.19670170041869606,0.15154233957105015
20781,2018,77434.0,1335,0.20688586409070953,0.44217506631299736,0.10625594877563381,0.22165835196972303,0.25141923275417166,0.2651814897643214,0.01479442628591089,0.4305866162050576,0.5113538620333735,0.48864613796662654,0.2594185446413212,0.09323929124376398
20782,2018,69437.0,1467,0.25352477785618616,0.5661149508912332,0.09834436057528034,0.19927502841519984,0.15046232298098486,0.37815255122415753,0.03692440020889012,0.40343439928731606,0.4903388320584892,0.5096611679415107,0.22793598132276596,0.11353792277209473
20783,2018,63465.0,1363,0.2577168518080832,0.565854461639776,0.16026096218711167,0.11999824403520709,0.055686033495028424,0.2420597467020786,0.04462345529972124,0.6457341030312342,0.5465659913518734,0.4534340086481266,0.262626484338989,0.08586667837309862
20784,2018,67193.0,1372,0.2450255234920304,0.3993530209746426,0.08253767590405536,0.12947256824807846,0.06834746885767294,0.5428372647760403,0.016896368937185265,0.3441889742910151,0.49168433607209117,0.5083156639279088,0.26480917042141533,0.09332759077657037
20785,2018,69623.0,1451,0.2500897691854703,0.5223230230730767,0.10279824842465021,0.18225579106938644,0.07140767532778383,0.7587564160527646,0.01255285763676498,0.13470386425892927,0.45278051115661816,0.5472194888433818,0.25637616020850507,0.11874684183931278
20814,2018,126077.0,1950,0.1856008629646962,0.4625574272588055,0.04142684573296383,0.6200483926719668,0.7311095748358106,0.0508814379536813,0.09934324230902178,0.08686484618043554,0.47196681645350846,0.5280331835464915,0.18669201520912548,0.18161078465260974
20815,2018,154734.0,2117,0.16417852572802358,0.3744598765432099,0.0416268415675159,0.6243772941793393,0.7852975878342947,0.051815679077084426,0.054896434189826954,0.07265993707393813,0.4769598846355532,0.5230401153644467,0.21339145254326167,0.22512454116413214
20816,2018,204432.0,2314,0.13583000704390702,0.17536945812807883,0.0185559434135587,0.5884401539683509,0.8212867355043686,0.019979226492332133,0.06280931141931936,0.06311480417914095,0.48610007942811756,0.5138999205718825,0.27488238528746867,0.20015885623510724
20817,2018,187731.0,1976,0.1263083880659028,0.15601234846773587,0.03374568941923477,0.5789645865707042,0.6768081568114283,0.04097489163327063,0.14759684850467544,0.09350890106594695,0.4733513262997192,0.5266486737002808,0.24991139827158473,0.1938605817725798
20850,2018,110102.0,2044,0.22277524477302865,0.43046625828988,0.06385781412814816,0.47769934843313683,0.48886906608749614,0.12443763574309649,0.23165529010238908,0.09546618057710207,0.4651334160719826,0.5348665839280173,0.20762876202295996,0.15300186161960905
20851,2018,92581.0,1735,0.22488415549626814,0.4222582606932901,0.09645180763297337,0.2941877399708725,0.3324506818482722,0.09459817291142593,0.15470673904408844,0.37739970872500994,0.5045677214351914,0.4954322785648087,0.24294982126307427,0.1031378260293923
20852,2018,95572.0,1869,0.2346712426233625,0.5484278563444622,0.07185939425384266,0.5306796861674911,0.5229831144465291,0.09741173460685656,0.1871055773494798,0.13715248166467678,0.4598754903632952,0.5401245096367048,0.190644721132526,0.16663823980897152
20853,2018,116391.0,1412,0.1455782663608011,0.15098959396041625,0.05875486381322957,0.3555070883315158,0.4921739688241709,0.11854512797485406,0.10632497273718648,0.24709731220732567,0.4944832894990057,0.5055167105009943,0.21701199563794984,0.15661684521136698
20854,2018,206040.0,2752,0.16027955736750146,0.0806918163191515,0.022853043656486986,0.5666951254217995,0.6200552912956865,0.045696629670285,0.23297556612595033,0.072285238037159,0.48666504045208764,0.5133349595479123,0.24584298898239623,0.21606293450420783
20855,2018,134776.0,1816,0.16169050869591023,0.1541055136850456,0.04951818245762116,0.4768563837225563,0.5846035519507761,0.0621591385820165,0.20283876380925744,0.09921689274227381,0.4936372535309747,0.5063627464690253,0.18193259683960286,0.18829534330862815
20866,2018,98139.0,1840,0.2249870082230306,0.2699696663296259,0.056975439471387605,0.31142168078659327,0.20573866798590068,0.48222126028074946,0.16993383216869706,0.11168140498423103,0.47059551048172654,0.5294044895182735,0.2509430461938037,0.093995423906994
20871,2018,132277.0,2164,0.19631530802785063,0.14228101306662366,0.044782087165133946,0.41738304678128746,0.3449120351859256,0.19257297081167532,0.30722710915633744,0.10820671731307477,0.5059976009596161,0.49400239904038384,0.3285685725709716,0.06862255097960816
20874,2018,90273.0,1680,0.22332258814928052,0.3653281994866153,0.07060310581437342,0.31435826029977887,0.3566385453354083,0.2223441723318863,0.13254156769596198,0.24694897206978458,0.4879351298222623,0.5120648701777377,0.26518142354001145,0.07930215414857891
20876,2018,94891.0,1778,0.22484745655541621,0.3259814733127481,0.08110165386478445,0.3242504927556278,0.2908814274352502,0.21421902555413397,0.22881150800511774,0.22697880286316954,0.4790276288944984,0.5209723711055015,0.2547114353884989,0.08357827034129811
20877,2018,68896.0,1564,0.2724105898745936,0.5756756756756757,0.13154463913224865,0.2366979555098367,0.23332904719043332,0.18194676610518196,0.128018516137328,0.423968111096824,0.49834126269769835,0.5016587373023017,0.24078693583644079,0.1211006814967211
20878,2018,127653.0,1808,0.1699607529787784,0.2974596863264855,0.04496714479701572,0.4815987275052241,0.4771387580700496,0.09950722016030938,0.2567913170944703,0.1255808876274834,0.4942612980694258,0.5057387019305741,0.24456538689455135,0.12210335901194523
20879,2018,91393.0,1704,0.2237370476951189,0.3311727283639419,0.11012658227848102,0.2836999031251121,0.2765957446808511,0.2417207850453877,0.15022783538444978,0.287287861935345,0.47192422230992787,0.5280757776900721,0.2649707581356966,0.09321516988984967
20886,2018,79131.0,1544,0.23414338249232286,0.3180970149253731,0.11146674497136984,0.2843401759530792,0.2996480938416422,0.2127859237536657,0.11824046920821114,0.3304105571847507,0.48976539589442813,0.5102346041055719,0.24607038123167155,0.1072140762463343
20895,2018,144054.0,1613,0.13436627931192469,0.18670841041696315,0.03409090909090909,0.4982431124917248,0.7009217293883995,0.05433620206752559,0.059224932525334825,0.13372714773132352,0.48362784539389925,0.5163721546061008,0.24973264755308855,0.1621938177929419
20901,2018,108357.0,1552,0.17187629779340513,0.3001473718683478,0.06623896017330445,0.38045582784754106,0.42692371521823314,0.24694363002710626,0.06657631244122365,0.21685014106322953,0.4927532223267135,0.5072467776732865,0.2560712507606351,0.12040161531227526
20902,2018,90324.0,1788,0.237544838581108,0.363745859680819,0.09447911665866539,0.307503239082387,0.3413611767395778,0.16528846886670223,0.0948670070878744,0.36247237253258136,0.5023435713741331,0.49765642862586695,0.2540012194192516,0.12459035134517187
20903,2018,66343.0,1506,0.27240251420647243,0.6116884869753003,0.12586180481078596,0.16847286880866977,0.1111577501335572,0.2839426085629245,0.1062733725101122,0.47885980309852705,0.5049988552239945,0.4950011447760055,0.27474624131878195,0.1003968556819049
20904,2018,85504.0,1714,0.24055014970059882,0.4559704035437862,0.08329499203680764,0.3389673007802227,0.22601911107214867,0.4486368019637065,0.14461295695625492,0.14666432892083808,0.4612255632506356,0.5387744367493644,0.21125624616463576,0.17980187604102743
20906,2018,74598.0,1703,0.27394836322689614,0.34522814973942795,0.10180709023941067,0.26720722774816885,0.25908456123350526,0.23555732892524298,0.128480633852994,0.3305212756861516,0.4673953316042979,0.5326046683957021,0.21607717958218142,0.20159888277709692
20910,2018,84645.0,1709,0.24228247386142124,0.6779484638255698,0.084774317336266,0.5147196043668937,0.44830642903797707,0.30904170943361015,0.06788280302323411,0.13541569469067835,0.48395073248110476,0.5160492675188952,0.17213305962489503,0.12862741438835495
20912,2018,73978.0,1218,0.19757225120981914,0.5823918141121296,0.12773892773892773,0.34814588970616256,0.35550135294790197,0.36948816646975874,0.042836998361218036,0.19730172643774535,0.4917108121498533,0.5082891878501468,0.2415869507222074,0.09059034261976447
21701,2018,79196.0,1276,0.1933430981362695,0.33950459652706844,0.09168072105947082,0.3218502084173726,0.7616780960064542,0.10060508269463493,0.02982385370445072,0.0809197256958451,0.472878848998252,0.5271211510017481,0.1871453543095334,0.16412531934919994
21702,2018,81638.0,1417,0.20828535730909625,0.37013689907672714,0.10352508231648266,0.27767202817169506,0.5869182449795375,0.1838536213952603,0.053012277529266204,0.13976396687922338,0.4798943561435234,0.5201056438564766,0.23964975730465404,0.1348386789759208
21703,2018,83142.0,1531,0.22097135022010536,0.35551862204426987,0.08080360848991339,0.24031435268164897,0.5295739693919758,0.15039294085206123,0.08606094030056528,0.19696677237005378,0.48468220046877153,0.5153177995312285,0.2532193575072384,0.10244036950227492
21704,2018,137162.0,2077,0.18171213601434802,0.17303284950343775,0.04350536025928696,0.3469548371473544,0.6042499091899746,0.09892238769826855,0.13918149897081972,0.11212011139363119,0.4915849376437825,0.5084150623562175,0.319045889332849,0.08415062356217459
21774,2018,129552.0,1961,0.18164134864764728,0.0771789753825682,0.03276106473460388,0.35801790482173707,0.8567614261033454,0.0450761740223025,0.02073189885346317,0.049552379456572954,0.5160986335793938,0.48390136642060627,0.29378043034396106,0.09745563059525679
21793,2018,84740.0,1444,0.20448430493273542,0.19102669969721991,0.07904941831560107,0.22611433631801633,0.7798878283971268,0.06690937715241563,0.03276591557610942,0.09770736987110105,0.4756469546393781,0.5243530453606219,0.24185771917740825,0.1603857128800551
22003,2018,101850.0,1676,0.19746686303387334,0.3275916561314791,0.08935128518971848,0.33746181989057833,0.4125465713422616,0.06566978820528312,0.20815292182727485,0.2723626355184104,0.50234954519518,0.4976504548048199,0.22414661162017924,0.14570536703252443
22015,2018,133286.0,2149,0.1934786849331513,0.17280414620840154,0.04261369997984638,0.42018193168643536,0.5791714973691251,0.05959600463747436,0.17216623561937036,0.14469811825559617,0.48934272719165256,0.5106572728083475,0.23234192455185945,0.1455899402479265
