zip,year,median_income,median_rent,rent_to_income,pct_renter,poverty_rate,pct_bachelors_plus,pct_white,pct_asian,pct_hispanic,pct_male,pct_under18,pct_elderly
20121,2018,98051.0,1787,0.2187025119580626,0.3774976944359053,0.0796637309847878,0.3467455228095824,0.3904043592384623,0.3105625145363325,0.1622420839286307,0.4869256072033757,0.2453400671163239,0.0735289231484865
20132,2018,138687.0,1380,0.1194055679335482,0.1329358119957909,0.0202340588428305,0.3473169683622495,0.8180695063651501,0.0270720309394639,0.083257238008272,0.5034645753880862,0.2972551968630821,0.1217167105333834
20136,2018,138496.0,2276,0.1972042513863216,0.0979411422589275,0.0247693213794908,0.3129427125836461,0.5928186714542191,0.0928349926554594,0.138534356128611,0.5085359882487351,0.3374571568467439,0.0582993308307491
20147,2018,130507.0,1846,0.1697380217153102,0.293207222699914,0.0418540729635182,0.4212034830288019,0.5725033880087854,0.178154742433447,0.1281056747200025,0.4834649594217798,0.2733305294639936,0.0989765876910136
20148,2018,171343.0,2038,0.1427312466806347,0.1983870967741935,0.0206125465864373,0.4626896695073789,0.43886925795053,0.3544793182290584,0.0650592392434005,0.4818332986905009,0.3429848264394097,0.0376636873830804
20151,2018,124258.0,1758,0.1697757890840026,0.1721011843836818,0.0746974363423415,0.3662863835509478,0.3676744892204919,0.3169218756777859,0.2206654231553377,0.4884396824708281,0.2558886045200191,0.0887953845486487
20152,2018,157615.0,2205,0.1678774228341211,0.1273294863305269,0.0356000352185014,0.4416951829428797,0.4503524319265303,0.3521686993653301,0.0771255593577257,0.4955105144628703,0.3257289930098564,0.0558626539147728
20155,2018,131184.0,2205,0.201701427003293,0.1509332376166547,0.0233854598473369,0.3653972142307802,0.5984561483464836,0.1212293844532429,0.1147349531432477,0.4810436665052554,0.2844446976386475,0.1387757427293702
20164,2018,96442.0,1825,0.2270794881897928,0.270372455956882,0.0627670222894948,0.2394004074900553,0.3730474434850102,0.1466236538274958,0.3626418938585427,0.5143591733773164,0.2449548850295915,0.0924614339769089
20165,2018,143085.0,1873,0.1570814550791487,0.1926451041205139,0.0282397623204386,0.4459137551917909,0.6405448326410945,0.1308331297336916,0.1039885169802101,0.5067798680674322,0.248900561935011,0.1026142193989738
20166,2018,105248.0,1826,0.2081939799331104,0.4254185692541857,0.0624167628518156,0.3296178343949044,0.3124557678697806,0.3194444444444444,0.2504423213021939,0.5113234253361642,0.2579617834394904,0.0387473460721868
20169,2018,145332.0,2328,0.1922219469903393,0.0888308295231874,0.0188892021426557,0.3681181584030908,0.6836365099806826,0.0746136509980682,0.0743721828718609,0.5041452028332261,0.2928203477141017,0.1383612363168062
20170,2018,124859.0,1849,0.1777044506202997,0.3278553820870994,0.0574643172625412,0.3550190184618239,0.4182901938955376,0.167060951850821,0.3063595880879488,0.5072826792837926,0.2539892383337972,0.0923555060766304
20171,2018,141559.0,1891,0.1603006520249507,0.3949688491830257,0.0307099439831552,0.4843470660680942,0.4551269317865798,0.3387231337650471,0.0777084740375829,0.4987882881093322,0.2712446863453975,0.0739938818481586
20175,2018,132594.0,1621,0.1467034707452826,0.215784474570417,0.0397807691149456,0.397414227678439,0.763425555259022,0.0471488301752513,0.0864098686356492,0.4908222874595973,0.275034842688966,0.0864691753402722
20176,2018,128167.0,1665,0.1558903617935974,0.2627187391354734,0.0395171392779865,0.354848444838448,0.6052775524831657,0.1088707395740988,0.174510062810042,0.4997265028198502,0.2840032442424128,0.1051738121734538
20186,2018,84327.0,1242,0.1767405457326834,0.3064801699716714,0.0516387324421524,0.2792212107116752,0.8140740248521496,0.0253837464283341,0.0642567612465944,0.4671406737989235,0.2284537178550069,0.1960927636387799
20187,2018,126532.0,1808,0.1714665064963803,0.1127147766323024,0.0295133971562907,0.2921583018122283,0.8335121097499012,0.0127589905718963,0.0562298876531361,0.4999153164342573,0.2680517134308135,0.131259526901146
20190,2018,106929.0,1842,0.2067166063462671,0.522984522984523,0.1045369015262387,0.5060404082482816,0.6484065819620912,0.0930014580295771,0.123568006665278,0.4786502811914184,0.1732972297438033,0.1561653822120391
20191,2018,116842.0,1767,0.1814758391674226,0.3081771867714359,0.0619353978465948,0.4518607203432106,0.5853536865210017,0.0939838371744986,0.14390235791014,0.4799960091788885,0.2189630516478765,0.1572716086334763
20194,2018,128859.0,1916,0.1784275836379298,0.3002586844050258,0.0298290873911641,0.5878753723532727,0.7620964495612269,0.1170598180500764,0.0539409065292649,0.4763706625875533,0.2042508654697689,0.1178649062072297
20601,2018,101269.0,1803,0.2136487967690013,0.2290645879732739,0.0502491536384039,0.1771902579447748,0.3329798113707814,0.0307942880951479,0.0698458391727586,0.4884663459717435,0.2655581227983788,0.097041778720503
20603,2018,113274.0,1823,0.1931246358387626,0.2489948830409356,0.0367525181690679,0.253972803413904,0.2652144836151714,0.0504124072481768,0.0627687016337059,0.4610044266106175,0.2680169421356008,0.0678959268813095
20613,2018,119258.0,1580,0.1589830451625886,0.098427740684902,0.0531561461794019,0.2295922049801515,0.2318296643810898,0.021869361241429,0.0689281847708408,0.496066402020931,0.2017322266329844,0.1268856008661133
20657,2018,93053.0,1496,0.1929223130903893,0.1601794241064968,0.0727050962507291,0.1923746242683119,0.7950746189948847,0.0081210778885197,0.0277382270737752,0.5024521436481569,0.2463745187997679,0.1078943205189052
20678,2018,90885.0,923,0.121868295098201,0.2352400643234551,0.0707566802630483,0.1484941214366242,0.681510710259301,0.0215815751328716,0.0632146883556128,0.4928329843775165,0.218634240618457,0.1559027218553712
20705,2018,86260.0,1572,0.2186876883839555,0.3777280358142137,0.0981783942345996,0.2713378538370466,0.1765866609263444,0.0969396907401427,0.2872313708606895,0.4802497040146378,0.2439636924622394,0.1225917554622753
20706,2018,77087.0,1581,0.2461115363161103,0.3624318004676539,0.0886392903133495,0.1902257235181734,0.0595325140929782,0.0379036252565039,0.211500813736821,0.4853881170837559,0.2473759935844517,0.1251739509870981
20707,2018,79754.0,1501,0.2258444717506331,0.4096952679824923,0.0828339904995498,0.306794446492198,0.2747573411967072,0.0931011180734734,0.1550559036736699,0.4791743457427202,0.2301879837817913,0.1232952451161076
20708,2018,74413.0,1429,0.2304436052840229,0.637546468401487,0.0820163283649164,0.2826977740042083,0.1565580124773893,0.0579201890066078,0.154749160175717,0.4964007530732031,0.2601055779098527,0.0834656133485916
20710,2018,43741.0,1310,0.3593882170046409,0.7534435261707989,0.1527436527436527,0.0863794159689606,0.0415560547273841,0.0298141719420053,0.2643455176638758,0.4487441290586073,0.3018174392485195,0.1217071676536655
20712,2018,54769.0,1208,0.2646752725081707,0.7680104031209363,0.0763286047004022,0.1750210614995787,0.1575400168491996,0.0184288121314237,0.3882687447346251,0.4807287278854254,0.2209351305812973,0.0837194608256107
20715,2018,114967.0,2224,0.2321361782076595,0.0978162989644304,0.030878578479763,0.3260609683203825,0.5010086670651525,0.0577928870292887,0.1021742378959952,0.4762029288702928,0.1996787208607292,0.160863717872086
20716,2018,99319.0,1791,0.2163936406931201,0.2855149965124389,0.038338512154999,0.3278087216410814,0.2226146809763166,0.0579178553638545,0.0572385998279219,0.4540596839197572,0.2174070552008332,0.1281075940768917
20721,2018,127875.0,2127,0.1996011730205278,0.1094465251768622,0.0406572929019142,0.3734192076750193,0.0759786655932373,0.0114387306698869,0.0359598805809935,0.4693569487772969,0.2042870081513535,0.150749723256516
20737,2018,63909.0,1232,0.2313289208092757,0.5075579442391669,0.1221808014911463,0.1298480745398632,0.1139211456373066,0.0275852572635057,0.5032358746041217,0.4990131729930692,0.2972414742736494,0.0816541974571992
20740,2018,67163.0,1504,0.2687193841847445,0.5448145423978145,0.2266305541322011,0.252323536799799,0.4309532780708365,0.1534476262245667,0.1774679728711379,0.5334400904295403,0.1248116051243406,0.0833019341873901
20743,2018,63550.0,1271,0.24,0.3396107532903948,0.1258384965948077,0.1247132589080899,0.0249273589233827,0.0031860121323342,0.0921649589641637,0.4573839017178977,0.2231228016516286,0.1458428913697303
20744,2018,102062.0,1538,0.1808312594305422,0.2185725002679241,0.0657468883505021,0.2547885332304923,0.0741740583622573,0.0605108993076598,0.131397719133932,0.4938754522248544,0.1836262464877968,0.1854994215194755
20745,2018,59100.0,1284,0.2607106598984771,0.583963691376702,0.1402599247212556,0.1239112110143298,0.0470989041865692,0.0367378477100309,0.1902922169148637,0.4657558302894071,0.2327549873559988,0.1051559426805282
20746,2018,67027.0,1397,0.2501081653661957,0.6131478012666132,0.0662246777163904,0.1507653904041702,0.0645350758048529,0.0223927168606145,0.0693807128960023,0.4468998935428215,0.212400425828714,0.1232700708490877
20747,2018,63261.0,1313,0.2490634039929814,0.4840425531914893,0.1087060723025303,0.1218645170980824,0.0222550443098182,0.0076603414609723,0.0620337455565012,0.4514094026936364,0.234040955289641,0.1156811695789315
20748,2018,68033.0,1310,0.2310643364249702,0.459714990408331,0.0991999577535447,0.1439846360264134,0.0388571729236273,0.0034463707874036,0.0766883270632185,0.4653126726473915,0.2066770145484202,0.1553497671726605
20770,2018,70561.0,1591,0.270574396621363,0.5334159694246462,0.0916381696792053,0.3099192009419789,0.2446303138576475,0.0746274716797271,0.1702870599699541,0.4800438507450566,0.2584757805838645,0.0865646189451459
20772,2018,107838.0,1811,0.2015245089857007,0.1697256268275991,0.051537935748462,0.267486873720744,0.1101940019578179,0.0116134199519444,0.0531058111595621,0.4812672421464803,0.2091305508587701,0.1310848091127525
20774,2018,98366.0,1772,0.2161722546408312,0.20531211475961,0.0584827941302668,0.3073570879261728,0.0371272323335896,0.0200803212851405,0.0309322395966846,0.4601384260446039,0.196701700418696,0.1515423395710501
20781,2018,77434.0,1335,0.2068858640907095,0.4421750663129973,0.1062559487756338,0.221658351969723,0.2514192327541716,0.0147944262859108,0.4305866162050576,0.5113538620333735,0.2594185446413212,0.0932392912437639
20782,2018,69437.0,1467,0.2535247778561861,0.5661149508912332,0.0983443605752803,0.1992750284151998,0.1504623229809848,0.0369244002088901,0.403434399287316,0.4903388320584892,0.2279359813227659,0.1135379227720947
20783,2018,63465.0,1363,0.2577168518080832,0.565854461639776,0.1602609621871116,0.119998244035207,0.0556860334950284,0.0446234552997212,0.6457341030312342,0.5465659913518734,0.262626484338989,0.0858666783730986
20784,2018,67193.0,1372,0.2450255234920304,0.3993530209746426,0.0825376759040553,0.1294725682480784,0.0683474688576729,0.0168963689371852,0.3441889742910151,0.4916843360720911,0.2648091704214153,0.0933275907765703
20785,2018,69623.0,1451,0.2500897691854703,0.5223230230730767,0.1027982484246502,0.1822557910693864,0.0714076753277838,0.0125528576367649,0.1347038642589292,0.4527805111566181,0.256376160208505,0.1187468418393127
20814,2018,126077.0,1950,0.1856008629646962,0.4625574272588055,0.0414268457329638,0.6200483926719668,0.7311095748358106,0.0993432423090217,0.0868648461804355,0.4719668164535084,0.1866920152091254,0.1816107846526097
20815,2018,154734.0,2117,0.1641785257280235,0.3744598765432099,0.0416268415675159,0.6243772941793393,0.7852975878342947,0.0548964341898269,0.0726599370739381,0.4769598846355532,0.2133914525432616,0.2251245411641321
20816,2018,204432.0,2314,0.135830007043907,0.1753694581280788,0.0185559434135587,0.5884401539683509,0.8212867355043686,0.0628093114193193,0.0631148041791409,0.4861000794281175,0.2748823852874686,0.2001588562351072
20817,2018,187731.0,1976,0.1263083880659028,0.1560123484677358,0.0337456894192347,0.5789645865707042,0.6768081568114283,0.1475968485046754,0.0935089010659469,0.4733513262997192,0.2499113982715847,0.1938605817725798
20850,2018,110102.0,2044,0.2227752447730286,0.43046625828988,0.0638578141281481,0.4776993484331368,0.4888690660874961,0.231655290102389,0.095466180577102,0.4651334160719826,0.2076287620229599,0.153001861619609
20851,2018,92581.0,1735,0.2248841554962681,0.4222582606932901,0.0964518076329733,0.2941877399708725,0.3324506818482722,0.1547067390440884,0.3773997087250099,0.5045677214351914,0.2429498212630742,0.1031378260293923
20852,2018,95572.0,1869,0.2346712426233625,0.5484278563444622,0.0718593942538426,0.5306796861674911,0.5229831144465291,0.1871055773494798,0.1371524816646767,0.4598754903632952,0.190644721132526,0.1666382398089715
20853,2018,116391.0,1412,0.1455782663608011,0.1509895939604162,0.0587548638132295,0.3555070883315158,0.4921739688241709,0.1063249727371864,0.2470973122073256,0.4944832894990057,0.2170119956379498,0.1566168452113669
20854,2018,206040.0,2752,0.1602795573675014,0.0806918163191515,0.0228530436564869,0.5666951254217995,0.6200552912956865,0.2329755661259503,0.072285238037159,0.4866650404520876,0.2458429889823962,0.2160629345042078
20855,2018,134776.0,1816,0.1616905086959102,0.1541055136850456,0.0495181824576211,0.4768563837225563,0.5846035519507761,0.2028387638092574,0.0992168927422738,0.4936372535309747,0.1819325968396028,0.1882953433086281
20866,2018,98139.0,1840,0.2249870082230306,0.2699696663296259,0.0569754394713876,0.3114216807865932,0.2057386679859006,0.169933832168697,0.111681404984231,0.4705955104817265,0.2509430461938037,0.093995423906994
20871,2018,132277.0,2164,0.1963153080278506,0.1422810130666236,0.0447820871651339,0.4173830467812874,0.3449120351859256,0.3072271091563374,0.1082067173130747,0.5059976009596161,0.3285685725709716,0.0686225509796081
20874,2018,90273.0,1680,0.2233225881492805,0.3653281994866153,0.0706031058143734,0.3143582602997788,0.3566385453354083,0.1325415676959619,0.2469489720697845,0.4879351298222623,0.2651814235400114,0.0793021541485789
20876,2018,94891.0,1778,0.2248474565554162,0.3259814733127481,0.0811016538647844,0.3242504927556278,0.2908814274352502,0.2288115080051177,0.2269788028631695,0.4790276288944984,0.2547114353884989,0.0835782703412981
20877,2018,68896.0,1564,0.2724105898745936,0.5756756756756757,0.1315446391322486,0.2366979555098367,0.2333290471904333,0.128018516137328,0.423968111096824,0.4983412626976983,0.2407869358364407,0.1211006814967211
20878,2018,127653.0,1808,0.1699607529787784,0.2974596863264855,0.0449671447970157,0.4815987275052241,0.4771387580700496,0.2567913170944703,0.1255808876274834,0.4942612980694258,0.2445653868945513,0.1221033590119452
20879,2018,91393.0,1704,0.2237370476951189,0.3311727283639419,0.110126582278481,0.2836999031251121,0.2765957446808511,0.1502278353844497,0.287287861935345,0.4719242223099278,0.2649707581356966,0.0932151698898496
20886,2018,79131.0,1544,0.2341433824923228,0.3180970149253731,0.1114667449713698,0.2843401759530792,0.2996480938416422,0.1182404692082111,0.3304105571847507,0.4897653958944281,0.2460703812316715,0.1072140762463343
20895,2018,144054.0,1613,0.1343662793119246,0.1867084104169631,0.034090909090909,0.4982431124917248,0.7009217293883995,0.0592249325253348,0.1337271477313235,0.4836278453938992,0.2497326475530885,0.1621938177929419
20901,2018,108357.0,1552,0.1718762977934051,0.3001473718683478,0.0662389601733044,0.380455827847541,0.4269237152182331,0.0665763124412236,0.2168501410632295,0.4927532223267135,0.2560712507606351,0.1204016153122752
20902,2018,90324.0,1788,0.237544838581108,0.363745859680819,0.0944791166586653,0.307503239082387,0.3413611767395778,0.0948670070878744,0.3624723725325813,0.5023435713741331,0.2540012194192516,0.1245903513451718
20903,2018,66343.0,1506,0.2724025142064724,0.6116884869753003,0.1258618048107859,0.1684728688086697,0.1111577501335572,0.1062733725101122,0.478859803098527,0.5049988552239945,0.2747462413187819,0.1003968556819049
20904,2018,85504.0,1714,0.2405501497005988,0.4559704035437862,0.0832949920368076,0.3389673007802227,0.2260191110721486,0.1446129569562549,0.146664328920838,0.4612255632506356,0.2112562461646357,0.1798018760410274
20906,2018,74598.0,1703,0.2739483632268961,0.3452281497394279,0.1018070902394106,0.2672072277481688,0.2590845612335052,0.128480633852994,0.3305212756861516,0.4673953316042979,0.2160771795821814,0.2015988827770969
20910,2018,84645.0,1709,0.2422824738614212,0.6779484638255698,0.084774317336266,0.5147196043668937,0.448306429037977,0.0678828030232341,0.1354156946906783,0.4839507324811047,0.172133059624895,0.1286274143883549
20912,2018,73978.0,1218,0.1975722512098191,0.5823918141121296,0.1277389277389277,0.3481458897061625,0.3555013529479019,0.042836998361218,0.1973017264377453,0.4917108121498533,0.2415869507222074,0.0905903426197644
21701,2018,79196.0,1276,0.1933430981362695,0.3395045965270684,0.0916807210594708,0.3218502084173726,0.7616780960064542,0.0298238537044507,0.0809197256958451,0.472878848998252,0.1871453543095334,0.1641253193491999
21702,2018,81638.0,1417,0.2082853573090962,0.3701368990767271,0.1035250823164826,0.277672028171695,0.5869182449795375,0.0530122775292662,0.1397639668792233,0.4798943561435234,0.239649757304654,0.1348386789759208
21703,2018,83142.0,1531,0.2209713502201053,0.3555186220442698,0.0808036084899133,0.2403143526816489,0.5295739693919758,0.0860609403005652,0.1969667723700537,0.4846822004687715,0.2532193575072384,0.1024403695022749
21704,2018,137162.0,2077,0.181712136014348,0.1730328495034377,0.0435053602592869,0.3469548371473544,0.6042499091899746,0.1391814989708197,0.1121201113936311,0.4915849376437825,0.319045889332849,0.0841506235621745
21774,2018,129552.0,1961,0.1816413486476472,0.0771789753825682,0.0327610647346038,0.358017904821737,0.8567614261033454,0.0207318988534631,0.0495523794565729,0.5160986335793938,0.293780430343961,0.0974556305952567
21793,2018,84740.0,1444,0.2044843049327354,0.1910266996972199,0.079049418315601,0.2261143363180163,0.7798878283971268,0.0327659155761094,0.097707369871101,0.4756469546393781,0.2418577191774082,0.1603857128800551
22003,2018,101850.0,1676,0.1974668630338733,0.3275916561314791,0.0893512851897184,0.3374618198905783,0.4125465713422616,0.2081529218272748,0.2723626355184104,0.50234954519518,0.2241466116201792,0.1457053670325244
22015,2018,133286.0,2149,0.1934786849331513,0.1728041462084015,0.0426136999798463,0.4201819316864353,0.5791714973691251,0.1721662356193703,0.1446981182555961,0.4893427271916525,0.2323419245518594,0.1455899402479265
22026,2018,89886.0,1497,0.1998531473199385,0.3753969934363751,0.1309130213631739,0.1785421268538971,0.211612496055538,0.0622278321236983,0.2367308299147996,0.4798990217734301,0.3219312085831493,0.0565478068791416
22030,2018,119624.0,1932,0.1938072627566374,0.392829467376143,0.0702412363362231,0.3994047018464332,0.5315474388726331,0.217805132344533,0.1272660007399186,0.5011603269094945,0.2031917398177109,0.1068677899976457
22031,2018,108632.0,1977,0.2183886884159364,0.5037617554858934,0.0849261445304137,0.4800158411015658,0.4620118198988606,0.2762444403826235,0.1236824468409187,0.50289404740145,0.2025528544446475,0.1205751538414671
22033,2018,113188.0,1874,0.1986783051206841,0.3670508744038155,0.0554543412613242,0.4494149863081902,0.5068956933034603,0.2760019915359721,0.0912621359223301,0.4937515558874782,0.2357231764998755,0.0999253174010455
22041,2018,69959.0,1605,0.2753041066910618,0.5710316725319503,0.1907045630862543,0.3213112462430977,0.3408471377647306,0.1368910323617809,0.3173271824980778,0.4950723422101069,0.242084294401342,0.1416439505137345
22042,2018,106429.0,1795,0.2023884467579325,0.4000805152979066,0.0670254545454545,0.3627559009453111,0.4447311952676448,0.1960505712463028,0.2623383401960216,0.5118018906222815,0.1974134431363451,0.1090587484776431
22043,2018,117182.0,1852,0.1896537010803707,0.4142254771415889,0.0588468240139394,0.468671185372005,0.529358448928121,0.2230848045397225,0.173155737704918,0.511625157629256,0.2335671500630517,0.1173943883984867
22044,2018,81491.0,1437,0.2116061896405738,0.499812030075188,0.1451576994434137,0.3770479650085254,0.4666024167840462,0.1668767143598487,0.2780042997998369,0.4982578397212543,0.2242568018385351,0.1507153977314849
22046,2018,137913.0,1904,0.165669661308216,0.2843911327057394,0.0312517014210268,0.4927993043856312,0.68941905331232,0.1142872669963589,0.112330851584153,0.4968208249551655,0.2615075267648497,0.1309167980001087
22060,2018,83047.0,2667,0.3853721386684648,0.8730569948186528,0.0582607760937332,0.236457699330493,0.5321566240616757,0.0500101440454453,0.1089470480827754,0.5336782308784743,0.407993507810915,0.0540677622235747
22079,2018,113097.0,1933,0.2050982784689249,0.2829010989010989,0.0474270407443958,0.3311980220274219,0.4046133962688245,0.1883569341425039,0.1545853000674308,0.4746010339402113,0.2639357158912115,0.0824623510901326
22101,2018,195631.0,3158,0.1937116305697972,0.1606375870955426,0.0280181998563169,0.5725013653741126,0.734980884762425,0.167497269251775,0.0481294374658656,0.4922856362643364,0.2652239213544511,0.2084584926269798
22102,2018,115099.0,1950,0.2033032432949026,0.4977807158371895,0.0494116695645141,0.5889032570920553,0.579447183383173,0.2656995069910288,0.0731027236725127,0.4825830437242382,0.2020124464559929,0.1664915541905762
22150,2018,99566.0,1992,0.2400819556876845,0.4020083866696093,0.0806358172206532,0.302548456568557,0.3894472361809045,0.22275664034458,0.2314429289303661,0.4932878679109835,0.2128499641062455,0.1795405599425699
22151,2018,122933.0,2243,0.2189485329407075,0.1624226991633321,0.0339923119165293,0.32943437671609,0.4520043931905546,0.2398132894014278,0.2059308072487644,0.4912136188907194,0.2335529928610653,0.1557386051619989
22152,2018,127198.0,2174,0.2050975644271136,0.1884771279675738,0.0312817044301657,0.4318051285516402,0.5494442379810128,0.1668299604716375,0.1411534173451805,0.4920098651981486,0.2413595053886955,0.1411196324200141
22153,2018,139757.0,2247,0.1929348798271285,0.1236374349405872,0.0262586944036755,0.4079048105142274,0.5880119943856067,0.1252392497129003,0.1268342477989026,0.4915784101059078,0.2551039938752073,0.1373293352047977
22180,2018,147324.0,1930,0.1572045287936792,0.2434052757793765,0.0383906256401851,0.4633767084049431,0.6480072018986823,0.17165889188968,0.0844586300024552,0.5069154595302398,0.2541942875849087,0.1270562239135772
22181,2018,167887.0,1911,0.1365918742964017,0.1509796388782174,0.0481769981017215,0.5085953330283025,0.6395189228054121,0.1890319628733904,0.0739917641675926,0.4860448395319955,0.2697561932152428,0.1421007909013661
22182,2018,188918.0,2247,0.1427285912406441,0.2085125151615393,0.0386729999625986,0.5300817866079097,0.6453299473428689,0.2014415356462635,0.0578481532658624,0.4968816521641707,0.2456959330768943,0.1578220114277178
22191,2018,84344.0,1659,0.2360333870814758,0.3774926227309308,0.0781742241735684,0.2241757619512747,0.2534080774620971,0.0799394119562293,0.3133874095780071,0.4959584377344601,0.2686400249147095,0.0728472133746691
22192,2018,100585.0,1748,0.2085400407615449,0.2603493537964458,0.0637262514883263,0.2959325108232516,0.4681462721812488,0.0705179760091719,0.1815397251835247,0.4847276647444343,0.2585088724995294,0.1034583069525488
